Speed (linear);Time;Acceleration (linear)
63,53230035;10,15781964;-10,55917949
63,31616762;10,16352463;-10,39462342
63,10268332;10,16924873;-10,22365066
62,89200709;10,17499179;-10,04558912
62,68431424;10,18075365;-9,859663105
62,47979816;10,18653412;-9,664970323
62,27867311;10,19233298;-9,460451866
62,08117773;10,19814998;-9,244852435
61,88757945;10,20398484;-9,016666613
61,69818003;10,20983723;-8,774064642
61,51332271;10,21570679;-8,514787286
61,33340175;10,2215931;-8,235992314
61,15887523;10,22749568;-7,934022225
60,99028291;10,23341398;-7,604037156
60,82827219;10,23934736;-7,23940256
60,67363723;10,24529508;-6,830594875
60,52738192;10,25125625;-6,363058032
60,39082935;10,25722979;-5,812428508
60,26583469;10,2632143;-5,131581049
60,15527866;10,26920784;-4,200372817
60,06464825;10,2752048;-1,587421106
60,03037731;10,28120177;0
59,99610636;10,28719873;-1,587421106
60,013544;10,29319912;0,807245499
60,03769916;10,29919777;1,118547009
60,06741092;10,305194;1,376408869
60,10187236;10,31118727;1,597229516
60,14048206;10,3171771;1,79052075
60,18277049;10,32316308;1,962381578
60,22835879;10,32914486;2,116998567
60,27693357;10,33512211;2,257391499
60,32823056;10,34109454;2,385822261
60,38202347;10,3470619;2,504036118
60,43811603;10,35302394;2,613412406
60,49633628;10,35898044;2,715063055
60,55653215;10,36493122;2,809899442
60,6185682;10,37087608;2,898679196
60,68232298;10,37681485;2,982039852
60,74768697;10,38274738;3,060523599
60,81456089;10,38867354;3,13459585
60,88285438;10,39459317;3,204659412
60,95248484;10,40050617;3,271065472
61,02337649;10,40641241;3,334122231
61,09545962;10,41231178;3,394101772
61,16866988;10,4182042;3,451245584
61,24294772;10,42408957;3,505769049
61,31823791;10,4299678;3,557865121
61,3944891;10,43583881;3,607707372
61,47165346;10,44170253;3,655452526
61,54153365;10,44755888;3,314545302
61,60554586;10,45340859;3,039667927
61,66351491;10,45925222;2,755567185
61,7152375;10,46509036;2,460954203
61,76047347;10,4709236;2,154126885
61,79893267;10,47675257;1,832761288
61,83025416;10,48257791;1,493545252
61,81584922;10,48840992;-4,168373261
61,72833331;10,49425012;-4,119936656
61,64171278;10,50009845;-4,067307681
61,55607979;10,50595482;-4,009834277
61,47154075;10,51181913;-3,946707802
61,38821966;10,51769129;-3,876906523
61,30626277;10,52357116;-3,799110023
61,22584499;10,52945859;-3,711563806
61,14717927;10,53535342;-3,611853441
61,07053081;10,54125542;-3,496501262
60,99623991;10,54716435;-3,360178323
60,92476173;10,55307988;-3,193957553
60,85674348;10,55900159;-2,980620654
60,79320209;10,56492888;-2,676845414
60,73608297;10,57085954;-1,619143983
60,70151365;10,5767902;0
60,66694433;10,58272086;-1,619143419
60,65950503;10,5886549;-0,348240325
60,66573338;10,59458966;0,291519163
60,68095415;10,60052382;0,712483766
60,70310496;10,60645649;1,0371389
60,73094983;10,61238699;1,304220918
60,76364333;10,61831478;1,532027192
60,80056156;10,62423937;1,730930914
60,84122076;10,63016037;1,907485938
60,88523242;10,63607741;2,066144712
60,93227638;10,64199017;2,210094271
60,98208337;10,64789837;2,341707733
61,03442331;10,65380175;2,462807649
61,08909702;10,65970006;2,574828994
61,14593019;10,66559309;2,678924946
61,20476886;10,67148064;2,776038228
61,26547603;10,67736254;2,8669508
61,32792892;10,68323861;2,952319431
61,39201687;10,68910869;3,032701765
61,45763964;10,69497264;3,108575807
61,524706;10,70083034;3,180354757
61,59313256;10,70668164;3,248398481
61,66284289;10,71252645;3,313022498
61,73376661;10,71836465;3,374505122
61,80583882;10,72419614;3,433093193
61,87478928;10,73002084;3,288226267
61,94153532;10,73583904;3,186648689
62,00611142;10,74165097;3,08637574
62,06855284;10,74745685;2,9874611
62,12889558;10,75325689;2,889958666
62,18717641;10,75905129;2,793922438
62,24343287;10,76484027;2,699406387
62,2977033;10,77062401;2,606464308
62,3500268;10,77640271;2,515149655
62,40044326;10,78217657;2,425515354
62,44899335;10,78794576;2,3376136
62,4957185;10,79371046;2,251495628
62,54066088;10,79947086;2,167211471
62,58386338;10,80522711;2,084809693
62,62536962;10,81097939;2,004337107
62,66522387;10,81672786;1,925838468
62,70347101;10,82247268;1,849356162
62,74015652;10,82821399;1,774929872
62,77532642;10,83395194;1,702596241
62,80902717;10,83968667;1,632388526
62,84130564;10,84541834;1,564336254
62,87220905;10,85114705;1,498464886
62,90178484;10,85687295;1,434795488
62,93008061;10,86259616;1,373344423
62,96689054;10,86831679;1,787385782
63,0109083;10,87403408;2,138627868
63,06115321;10,87974738;2,44288375
63,11688925;10,88545613;2,712020795
63,17753833;10,89115983;2,953689415
63,24263141;10,89685806;3,173163623
63,31177847;10,90255042;3,374261247
63,38464906;10,90823656;3,559850848
63,46095885;10,91391617;3,732151936
63,54046014;10,91958895;3,892923072
63,62293494;10,92525463;4,043585161
63,70818966;10,93091297;4,185305319
63,79605115;10,93656374;4,31905572
63,88636348;10,94220672;4,445655983
63,97898547;10,94784172;4,565804403
64,07378866;10,95346857;4,680101417
64,17065559;10,95908709;4,789067553
64,26947852;10,96469713;4,893157354
64,37015819;10,97029855;4,992770338
64,47260294;10,9758912;5,088259732
64,57672782;10,98147497;5,179939504
64,6824539;10,98704973;5,268090081
64,78970772;10,99261538;5,352963047
64,89842069;10,99817182;5,434785026
65,0037541;11,00371895;5,274670061
65,10551121;11,00925709;5,103853371
65,2036696;11,01478658;4,931058722
65,29820556;11,02030774;4,756243423
65,38909397;11,02582091;4,579359411
65,47630815;11,03132642;4,400352428
65,55981978;11,03682459;4,219161059
65,63959863;11,04231576;4,035715568
65,71561247;11,04780025;3,849936492
65,78782675;11,0532784;3,661732936
65,8562044;11,05875054;3,471000465
65,92070543;11,06421699;3,277618499
65,98128663;11,0696781;3,081447048
66,03790102;11,07513419;2,882322558
66,0904973;11,08058561;2,680052588
66,13901916;11,08603268;2,474408855
66,18340435;11,09147576;2,265118027
66,22358356;11,09691519;2,051849282
66,25947892;11,10235132;1,834197154
66,29100208;11,10778451;1,611657276
66,31805151;11,11321511;1,38359109
66,34050886;11,1186435;1,149172719
66,3582336;11,12407004;0,907305612
66,37105499;11,12949514;0,656484954
66,38258699;11,1349192;0,59057962
66,39454607;11,1403423;0,612557535
66,40690096;11,14576444;0,63294582
66,41962318;11,15118556;0,651885229
66,43268669;11,15660564;0,669500687
66,44606761;11,16202466;0,685903565
66,45974407;11,16744259;0,701193535
66,47369592;11,1728594;0,715460129
66,48790461;11,17827508;0,728784038
66,50235302;11,1836896;0,7412382
66,51702534;11,18910294;0,752888738
66,53190694;11,19451509;0,763795742
66,54698425;11,19992603;0,774013957
66,5622447;11,20533574;0,783593361
66,57767662;11,21074421;0,79257968
66,59326916;11,21615143;0,801014821
66,60901223;11,22155738;0,808937263
66,62489644;11,22696205;0,816382394
66,64091304;11,23236544;0,823382808
66,65705386;11,23776753;0,829968568
66,6733113;11,24316831;0,836167436
66,68967825;11,24856777;0,842005088
66,70614807;11,2539659;0,847505289
66,72271455;11,25936271;0,852690067
66,7393719;11,26475817;0,857579853
66,77606658;11,27015229;1,889645194
66,8274724;11,27554344;2,648671573
66,89071693;11,28093045;3,261166559
66,96395679;11,28631236;3,780143895
67,04587801;11,29168839;4,232846562
67,13548262;11,29705784;4,635509225
67,23197963;11,30242014;4,998744676
67,33472258;11,30777473;5,329947381
67,44317082;11,31312115;5,634515828
67,55686401;11,31845898;5,91653468
67,67540446;11,32378783;6,179182988
67,79844458;11,32910734;6,424992171
67,92567754;11,33441719;6,656016375
68,05683027;11,3397171;6,873949096
68,19165798;11,3450068;7,080205478
68,32993989;11,35028604;7,275981901
68,47147581;11,35555459;7,462300088
68,61608336;11,36081226;7,640040396
68,76336979;11,36605884;7,79800776
68,90987025;11,37129419;7,773044334
69,05559625;11,3765184;7,7484256
69,20055482;11,38173159;7,723920339
69,34475291;11,38693386;7,699527631
69,48819736;11,39212531;7,675246569
69,6308949;11,39730605;7,651076257
69,77285218;11,40247617;7,627015812
69,91407575;11,40763577;7,603064363
70,05457207;11,41278495;7,579221051
70,19434751;11,4179238;7,555485027
70,33340835;11,42305242;7,531855454
70,47176077;11,42817089;7,508331508
70,60941089;11,43327932;7,484912372
70,74636473;11,43837779;7,461597242
70,88262824;11,44346639;7,438385325
71,01820726;11,44854521;7,415275835
71,15310759;11,45361434;7,392268
71,28733492;11,45867385;7,369361055
71,42089489;11,46372383;7,346554245
71,55379305;11,46876437;7,323846826
71,68603488;11,47379555;7,301238062
71,81762579;11,47881745;7,278727227
71,94857111;11,48383015;7,256313602
72,07887613;11,48883372;7,233996478
72,20854602;11,49382825;7,211775157
72,33758595;11,49881381;7,189648945
72,46600096;11,50379048;7,16761716
72,59379606;11,50875832;7,145679126
72,7209762;11,51371743;7,123834176
72,84754625;11,51866785;7,102081651
72,97351104;11,52360968;7,080420899
73,09887531;11,52854298;7,058851277
73,22364377;11,53346782;7,037372148
73,34782107;11,53838426;7,015982883
73,47035501;11,54329238;6,934874905
73,59113109;11,54819232;6,846806726
73,71015616;11,55308421;6,758633818
73,8274371;11,55796821;6,670367763
73,94298084;11,56284444;6,582020257
74,05679435;11,56771306;6,493603115
74,16888462;11,57257419;6,405128272
74,27925872;11,57742798;6,316607786
74,38792374;11,58227455;6,228053841
74,49488687;11,58711405;6,139478748
74,6001553;11,5919466;6,05089495
74,70373632;11,59677232;5,962315022
74,80563727;11,60159136;5,873751677
74,90586558;11,60640383;5,785217767
75,00442872;11,61120986;5,696726284
75,10133425;11,61600958;5,608290366
75,19658983;11,6208031;5,519923301
75,29020316;11,62559055;5,431638526
75,38218207;11,63037205;5,343449633
75,47253446;11,63514772;5,255370371
75,57142496;11,63991766;5,758886571
75,67796082;11,64468137;6,212242676
75,79073769;11,64943837;6,585434915
75,90299493;11,65418829;6,564860307
76,01473629;11,65893118;6,544370608
76,1259655;11,66366711;6,52396527
76,23668623;11,66839611;6,503643749
76,34690211;11,67311825;6,483405505
76,45661674;11,67783357;6,463250008
76,56583367;11,68254212;6,443176729
76,67455642;11,68724396;6,423185147
76,78278846;11,69193913;6,403274745
76,89053325;11,69662768;6,383445014
76,99779417;11,70130966;6,363695446
77,10457459;11,70598512;6,34402554
77,21087785;11,7106541;6,324434802
77,31670723;11,71531665;6,30492274
77,42206601;11,71997283;6,285488869
77,5269574;11,72462267;6,266132706
77,63138459;11,72926621;6,246853777
77,73535074;11,73390351;6,227651608
77,83885898;11,73853461;6,208525733
77,9419124;11,74315955;6,18947569
78,04451406;11,74777837;6,17050102
78,14666698;11,75239112;6,151601269
78,24837417;11,75699785;6,132775988
78,34963859;11,76159858;6,114024733
78,45046317;11,76619337;6,095347062
78,55085083;11,77078225;6,076742539
78,65080444;11,77536527;6,05821073
78,75032685;11,77994247;6,039751209
78,84942088;11,78451387;6,02136355
78,94808932;11,78907954;6,003047332
79,04633493;11,7936395;5,984802139
79,14416046;11,79819379;5,966627559
79,24156861;11,80274245;5,948523182
79,33856206;11,80728552;5,930488604
79,43514347;11,81182304;5,912523422
79,53131547;11,81635504;5,894627238
79,62708067;11,82088155;5,876799659
79,72244165;11,82540263;5,859040294
79,81740096;11,8299183;5,841348755
79,91196113;11,83442859;5,823724659
80,00612467;11,83893355;5,806167625
80,09989407;11,8434332;5,788677276
80,19317373;11,84792759;5,765193495
80,22866835;11,8524233;-9,409560902
80,07637886;11,85692706;-8,825203374
79,93329125;11,86143828;-8,153748198
79,80087092;11,86595628;-7,352920572
79,68127714;11,87048014;-6,329149175
79,57820146;11,87500839;-4,742721663
79,50088701;11,87954258;-6,386667211
79,39663674;11,88408315;-6,807157801
79,28536682;11,88863046;-7,19368405
79,16760382;11,8931849;-7,553425382
79,043758;11,89774682;-7,891216575
78,91416127;11,90231656;-8,210499056
78,77908981;11,90689445;-8,513826832
78,63877838;11,91148082;-8,803158144
78,49343;11,91607599;-9,080034349
78,34322269;11,92068026;-9,345695128
78,18831437;11,92529394;-9,601155743
78,02884645;11,92991732;-9,847260562
77,86494664;11,93455072;-10,08472123
77,69673109;11,93919443;-10,3141445
77,52430605;11,94384873;-10,53605305
77,34776929;11,94851393;-10,7509012
77,16721115;11,9531903;-10,95908708
76,98271549;11,95787815;-11,16096218
76,79436042;11,96257775;-11,35683886
76,60221895;11,9672894;-11,54699638
76,4063595;11,97201338;-11,73168584
76,20684639;11,97674999;-11,91113417
76,00374021;11,98149951;-12,08554741
75,79709813;11,98626224;-12,25511348
75,58697427;11,99103846;-12,42000447
75,37341987;11,99582846;-12,58037859
75,15648355;12,00063255;-12,73638179
74,93621153;12,00545101;-12,8881492
74,71264776;12,01028386;-12,78266538
74,49025175;12,01513105;-12,63396952
74,26979032;12,01999254;-12,48183579
74,05134108;12,02486828;-12,32599572
73,83498714;12,0297582;-12,16615252
73,62081764;12,03466224;-12,00197688
73,4089284;12,03958031;-11,83310191
73,19942265;12,04451233;-11,65911711
72,99241187;12,0494582;-11,47956097
72,78801681;12,05441781;-11,29391199
72,58636862;12,05939103;-11,10157741
72,38761024;12,06437774;-10,90187926
72,19189803;12,06937778;-10,69403656
71,99940378;12,07439099;-10,47714252
71,81031707;12,07941718;-10,25013485
71,62484827;12,08445615;-10,01175628
71,44323224;12,08950766;-9,760501396
71,26573305;12,09457148;-9,494543014
71,09265007;12,09964731;-9,211627963
70,92432602;12,10473485;-8,908924806
70,76115788;12,10983374;-8,582793321
70,60361211;12,11494358;-8,228419993
70,45224672;12,12006393;-7,839209576
70,30774463;12,12519425;-7,40569681
70,17096751;12,13033395;-6,913412693
70,04304928;12,13548228;-6,338125489
69,92557852;12,14063832;-5,632908621
69,82102191;12,14580079;-4,677840397
69,73408478;12,15096612;-2,078291658
69,69543855;12,15613145;0
69,65679232;12,16129678;-2,078291658
69,6490052;12,16646498;-0,418538465
69,64956348;12,17163375;0,030002928
69,65643339;12,17680249;0,369202433
69,66846389;12,18197071;0,646605904
69,68488948;12,18713804;0,882983089
69,70515449;12,19230415;1,089633416
69,72883244;12,19746876;1,273514531
69,75558314;12,20263162;1,439270854
69,78512743;12,2077925;1,590184945
69,81723122;12,21295119;1,72867799
69,85169475;12,21810751;1,856595994
69,88834523;12,22326129;1,975384207
69,92703142;12,22841236;2,08619891
69,96761968;12,23356058;2,189982059
70,00999095;12,23870582;2,287512823
70,05403837;12,24384794;2,379444219
70,09966548;12,24898683;2,46632979
70,1467847;12,25412238;2,548643437
70,19531616;12,25925447;2,626794455
70,24518667;12,26438302;2,701139102
70,29632895;12,26950793;2,771989641
70,34868089;12,27462911;2,839621493
70,40218503;12,27974647;2,904278966
70,45678801;12,28485995;2,966179885
70,51244018;12,28996946;3,025519384
70,56909522;12,29507495;3,082473016
70,62255652;12,30018222;-7,33597792
70,48767582;12,30529921;-7,262996462
70,35388301;12,31042587;-7,187617959
70,22122864;12,31556214;-7,109644472
70,08976724;12,32070797;-7,028854372
69,95955779;12,32586329;-6,944998309
69,83066431;12,33102805;-6,857794246
69,70315643;12,33620217;-6,766921314
69,57711024;12,34138556;-6,672012096
69,45260911;12,34657814;-6,572642834
69,32974489;12,3517798;-6,468320841
69,20861917;12,35699044;-6,358468055
69,089345;12,36220995;-6,24239921
68,97204894;12,36743819;-6,119292286
68,85687376;12,37267501;-5,988147626
68,74398185;12,37792026;-5,847729899
68,63355981;12,38317375;-5,696483215
68,52582463;12,38843529;-5,532402438
68,42103238;12,39370465;-5,352829465
68,31949083;12,39898157;-5,154112831
68,22157855;12,40426576;-4,930998491
68,12777578;12,40955687;-4,675435193
68,0387182;12,41485447;-4,3739118
67,95530175;12,42015803;-4,000237307
67,87892595;12,4254668;-3,487620585
67,81227199;12,43077853;-1,974907436
67,77450735;12,43609026;0
67,73674272;12,441402;-1,974906833
67,72657997;12,44671669;-0,531166254
67,72724112;12,45203218;0,034550474
67,73553974;12,45734762;0,433674689
67,74990205;12,46266241;0,750647149
67,76934311;12,46797607;1,016304332
67,79317258;12,4732882;1,246070439
67,82087265;12,47859847;1,448977976
67,85203695;12,48390657;1,630856602
67,88633604;12,48921223;1,795727709
67,92349622;12,49451522;1,94650342
67,96328573;12,4998153;2,085372266
67,90583793;12,50512701;-6,856208316
67,77473235;12,51044958;-7,213559671
67,63651154;12,51578358;-7,55094695
67,49151513;12,52112959;-7,87116696
67,34002972;12,52648814;-8,176340149
67,18230162;12,53185979;-8,468120472
67,01854569;12,53724506;-8,747828313
66,84895162;12,54264449;-9,016538381
66,67368858;12,54805861;-9,275139914
66,49290868;12,55348792;-9,524379172
66,30674972;12,55893295;-9,764890188
66,11533728;12,56439421;-9,99721753
65,91878643;12,56987168;-9,885118268
65,72386311;12,57536527;-9,755861633
65,53092219;12,5808749;-9,622432977
65,3400642;12,58640049;-9,48445478
65,15139821;12,59194194;-9,341500406
64,96504284;12,59749911;-9,193084993
64,78112757;12,60307188;-9,038654061
64,59979425;12,6086601;-8,877569113
64,42119885;12,61426361;-8,709089185
64,24551375;12,61988221;-8,532346867
64,07293039;12,62551569;-8,346316605
63,90366268;12,63116381;-8,149772049
63,73795129;12,63682632;-7,941227374
63,57606914;12,64250291;-7,718854573
63,4183287;12,64819325;-7,480363429
63,26509173;12,65389697;-7,22282124
63,11678289;12,65961362;-6,942370525
62,97390925;12,66534272;-6,633763685
62,83708945;12,6710837;-6,289544162
62,7071002;12,67683588;-5,898476392
62,58495542;12,68259846;-5,442155465
62,47205641;12,68837041;-4,886260341
62,37052458;12,69415037;-4,14986994
62,28417469;12,69993587;-2,862708071
62,2245508;12,70572663;-2,714758525
62,1679569;12,71152267;-2,711122171
62,11138734;12,71732399;-2,707316478
62,05484571;12,7231306;-2,703303859
61,99833642;12,7289425;-2,699038284
61,94186486;12,7347597;-2,694463251
61,88543762;12,74058221;-2,689509208
61,82906277;12,74641002;-2,684090257
61,77275023;12,75224314;-2,678099877
61,71651216;12,75808158;-2,671405333
61,66036359;12,76392532;-2,663840236
61,60432309;12,76977438;-2,655194491
61,54841373;12,77562873;-2,645200415
61,49266433;12,78148838;-2,633513138
61,43711105;12,78735331;-2,619682086
61,38179973;12,79322351;-2,603108073
61,32678906;12,79909893;-2,582975957
61,27215516;12,80497956;-2,558143363
61,21799864;12,81086533;-2,526944294
61,16445578;12,81675618;-2,486811342
61,11171781;12,82265201;-2,433456844
61,06006769;12,82855269;-2,358750427
61,00996209;12,83445798;-2,243212349
60,96227353;12,84036663;-1,629909706
60,92760348;12,84627528;0
60,89293343;12,85218393;-1,629909706
60,89395097;12,85809595;0,047809131
60,90708061;12,86400787;0,616910189
60,9289189;12,86991851;1,026316769
60,95769966;12,87582703;1,353071802
60,99229469;12,88173277;1,627185865
61,0319043;12,88763515;1,8641059
61,07592466;12,89353371;2,073029466
61,12387981;12,89942801;2,259957819
61,17538284;12,90531769;2,429062507
61,23011175;12,91120241;2,583381329
61,28779363;12,91708187;2,725206879
61,34819374;12,9229558;2,85631899
61,41110771;12,92882394;2,978131518
61,47635582;12,93468607;3,09178917
61,54377867;12,94054198;3,198233701
61,61323383;12,94639148;3,298250561
61,68459323;12,95223438;3,392502614
61,75774108;12,95807052;3,481555053
61,83257216;12,96389975;3,565894173
61,90899047;12,96972192;3,645941756
61,98690804;12,97553691;3,722066254
62,06624399;12,98134459;3,794591609
62,14692376;12,98714484;3,86380428
62,22887837;12,99293756;3,929958921
62,31204386;12,99872266;3,993282996
62,40035853;13,00450003;4,246194322
62,49457328;13,01026923;4,536291843
62,59415501;13,01602973;4,801942643
62,69865286;13,02178107;5,047032781
62,80767955;13,02752282;5,274557569
62,92089819;13,0332546;5,486882934
63,03801265;13,03897607;5,685915617
63,15876028;13,04468691;5,873218343
63,28290643;13,05038683;6,050090283
63,41024006;13,05607557;6,217624819
63,54057028;13,06175289;6,376751972
63,6737236;13,06741856;6,528270218
63,80954164;13,07307238;6,672870753
63,94787924;13,07871417;6,811156309
64,08860288;13,08434376;6,943655924
64,23158937;13,08996098;7,070836706
64,37672472;13,0955657;7,193113286
64,52390321;13,10115778;7,310855511
64,67302648;13,10673711;7,424394742
64,8240029;13,11230357;7,534029075
64,97674687;13,11785707;7,640027679
65,13117834;13,12339752;7,742634452
65,28722225;13,12892482;7,842071097
65,44480818;13,13443892;7,938539744
65,6038699;13,13993974;8,032225191
65,76910649;13,14542722;8,364320689
65,93359098;13,15090091;8,347220619
66,09704482;13,15636095;8,315662511
66,25947914;13,16180749;8,284281159
66,42090487;13,16724067;8,253074819
66,58133277;13,17266065;8,222041778
66,7407734;13,17806758;8,191180349
66,89923715;13,18346158;8,160488874
67,05673425;13,18884281;8,129965719
67,21327473;13,19421139;8,099609279
67,36886849;13,19956748;8,069417973
67,52352523;13,20491119;8,039390245
67,67725452;13,21024267;8,009524563
67,83006578;13,21556203;7,979819421
67,98196824;13,22086941;7,950273332
68,13297103;13,22616494;7,920884837
68,2830831;13,23144872;7,891652494
68,43231329;13,23672089;7,862574886
68,58067027;13,24198156;7,833650617
68,72816259;13,24723086;7,804878311
68,87484962;13,25246888;7,778958238
69,02076048;13,25769576;7,754312186
69,16590224;13,26291158;7,72977983
69,31028186;13,26811645;7,705360245
69,45390621;13,27331049;7,681052522
69,59678205;13,27849378;7,656855763
69,73891604;13,28366644;7,632769081
69,88031477;13,28882855;7,608791603
70,02098471;13,29398021;7,584922466
70,16093224;13,29912153;7,56116082
70,30016368;13,30425259;7,537505824
70,43868524;13,30937349;7,513956652
70,57650303;13,31448432;7,490512484
70,71362311;13,31958516;7,467172514
70,85005143;13,32467612;7,443935946
70,98579388;13,32975727;7,420801993
71,12085625;13,33482871;7,397769878
71,25524427;13,33989052;7,374838835
71,38896359;13,34494278;7,352008109
71,52201977;13,34998557;7,32927695
71,65441831;13,35501899;7,306644621
71,78616465;13,3600431;7,284110395
71,91726413;13,365058;7,26167355
72,04772204;13,37006375;7,239333375
72,1775436;13,37506044;7,217089169
72,30673396;13,38004814;7,194940238
72,43529819;13,38502693;7,172885897
72,56324133;13,38999688;7,150925467
72,69056833;13,39495807;7,129058281
72,81728408;13,39991057;7,107283677
72,94339341;13,40485445;7,085601002
73,06890109;13,40978978;7,064009609
73,19381184;13,41471664;7,042508862
73,31813032;13,41963509;7,021098129
73,44186112;13,4245452;6,999776787
73,56500878;13,42944703;6,978544219
73,68757779;13,43434067;6,957399817
73,80957257;13,43922616;6,936342978
73,93099752;13,44410357;6,915373107
74,05185696;13,44897298;6,894489615
74,17215515;13,45383444;6,87369192
74,29189633;13,45868801;6,852979445
74,41108467;13,46353376;6,832351623
74,52972429;13,46837175;6,81180789
74,64781928;13,47320204;6,791347688
74,76537365;13,47802468;6,770970468
74,8823914;13,48283975;6,750675684
74,99887352;13,48764728;6,730292825
75,11480876;13,49244736;6,709114638
75,2302012;13,49724002;6,688025331
75,34505485;13,50202533;6,667024312
75,4593737;13,50680335;6,646110998
75,57316167;13,51157413;6,625284807
75,68642265;13,51633772;6,604545168
75,79916049;13,52109419;6,583891513
75,91137897;13,52584358;6,563323281
76,02308187;13,53058596;6,542839918
76,13427288;13,53532136;6,522440874
76,24495568;13,54004985;6,502125606
76,35513391;13,54477147;6,481893577
76,46481115;13,54948628;6,461744253
76,57399096;13,55419433;6,441677109
76,68267685;13,55889567;6,421691623
76,79087229;13,56359034;6,401787279
76,89858073;13,5682784;6,381963567
77,00580556;13,57295989;6,36221998
77,11255014;13,57763486;6,34255602
77,21881781;13,58230336;6,322971189
77,32461185;13,58696544;6,303464998
77,42993552;13,59162113;6,284036961
77,53479204;13,5962705;6,264686598
77,6391846;13,60091357;6,245413432
77,74311637;13,60555041;6,226216991
77,84659045;13,61018104;6,20709681
77,94960994;13,61480552;6,188052426
78,05217789;13,61942389;6,169083381
78,15429734;13,62403619;6,150189221
78,25597127;13,62864246;6,131369498
78,35720266;13,63324275;6,112623768
78,45799443;13,6378371;6,093951588
78,55834949;13,64242554;6,075352524
78,65827072;13,64700812;6,056826143
78,75776096;13,65158488;6,038372016
78,85682302;13,65615586;6,019989721
78,95545971;13,66072109;6,001678835
79,05367378;13,66528063;5,983438944
79,15146796;13,66983449;5,965269634
79,24884497;13,67438274;5,947170497
79,34580748;13,67892539;5,929141128
79,44235815;13,68346249;5,911181125
79,5384996;13,68799408;5,893290092
79,63423445;13,69252019;5,875467634
79,72956526;13,69704086;5,85771336
79,8244946;13,70155612;5,840026884
79,91902499;13,70606601;5,822407822
80,01315894;13,71057057;5,804855794
80,10689892;13,71506983;5,787370423
80,20024739;13,71956383;5,769951336
80,2932068;13,72405259;5,752598162
80,38577954;13,72853616;5,735310535
80,47796801;13,73301456;5,718088091
80,56977458;13,73748784;5,700930469
80,66120158;13,74195601;5,683837312
80,75225135;13,74641913;5,666808266
80,84292618;13,75087721;5,64984298
80,93322835;13,75533029;5,632941104
81,02316012;13,7597784;5,616102293
81,11272373;13,76422157;5,599326206
81,20192089;13,76865984;5,582580692
81,29075004;13,77309323;5,565661836
81,37921341;13,77752178;5,548806592
81,46731319;13,78194551;5,532014616
81,55505157;13,78636447;5,515285564
81,64243071;13,79077866;5,498619099
81,72945275;13,79518813;5,482014882
81,81611983;13,79959291;5,465472581
81,90243403;13,80399302;5,448991864
81,98839746;13,80838849;5,432572403
82,07401217;13,81277936;5,416213873
82,15928022;13,81716564;5,399915951
82,24420365;13,82154738;5,383678315
82,32878445;13,82592459;5,36750065
82,41302463;13,8302973;5,351382639
82,4969747;13,83466554;5,338409789
82,5806262;13,83902933;5,324842484
82,66400041;13,84338871;5,312572755
82,74710276;13,84774369;5,300595885
82,82993458;13,8520943;5,288652653
82,91249723;13,85644055;5,276742918
82,99479203;13,86078248;5,26486654
83,07682029;13,8651201;5,25302338
83,15858332;13,86945344;5,2412133
83,24008241;13,87378252;5,229436164
83,32131886;13,87810735;5,217691836
83,40229394;13,88242798;5,205980181
83,48300891;13,88674441;5,194301065
83,56346505;13,89105666;5,182654353
83,64366359;13,89536476;5,171039915
83,72360577;13,89966874;5,159457618
83,80329283;13,9039686;5,147907332
83,88272598;13,90826437;5,136388927
83,96190645;13,91255608;5,124902274
84,04083543;13,91684374;5,113447245
84,11951412;13,92112737;5,102023712
84,1979437;13,92540699;5,09063155
84,27612536;13,92968263;5,079270633
84,35406026;13,93395431;5,067940836
84,43174956;13,93822203;5,056642034
84,50919442;13,94248583;5,045374105
84,58639598;13,94674572;5,034136926
84,66335537;13,95100173;5,022930376
84,74007373;13,95525386;5,011754333
84,81655217;13,95950215;5,000608678
84,89279181;13,9637466;4,98949329
84,96879375;13,96798724;4,978408053
85,04455909;13,97222409;4,967352846
85,12008891;13,97645717;4,956327554
85,1953843;13,98068649;4,94533206
85,27044633;13,98491207;4,934366248
85,34527607;13,98913393;4,923430003
85,41987458;13,99335209;4,912523211
85,4942429;13,99756656;4,901645758
85,56838209;14,00177737;4,890797532
85,64229317;14,00598454;4,879978419
85,71597719;14,01018807;4,86918831
85,78943516;14,01438798;4,858427092
85,86266809;14,0185843;4,847694655
85,93567701;14,02277705;4,836990891
86,0084629;14,02696623;4,826315689
86,08102677;14,03115186;4,815668943
86,15336961;14,03533397;4,805050544
86,22549239;14,03951256;4,794460385
86,29739609;14,04368766;4,78389836
86,36908169;14,04785928;4,773364364
86,44055014;14,05202744;4,762858291
86,5118024;14,05619215;4,752380037
86,58283942;14,06035343;4,741929499
86,65366214;14,0645113;4,731506572
86,72427151;14,06866577;4,721111154
86,79466844;14,07281686;4,710743144
86,86485388;14,07696458;4,700402439
86,93482873;14,08110895;4,690088939
87,00459391;14,08524998;4,679802545
87,07415033;14,08938769;4,669543155
87,14349889;14,0935221;4,659310671
87,21264048;14,09765322;4,649104994
87,28157599;14,10178106;4,638926027
87,35030631;14,10590564;4,628773672
87,41883232;14,11002698;4,618647832
87,48715488;14,11414508;4,60854841
87,55527487;14,11825997;4,598475312
87,62319314;14,12237166;4,588428441
